id,l3,rooms,bathrooms,surface_total,surface_covered,price,property_type,precio_en_miles
fUWs7V4gvDGb+Hm7KrIgiA==,Belgrano,4,1,93,84,219000,Departamento,219
ZNy6Fc6URu+mV21FAJNIig==,Belgrano,4,2,85,80,220000,Departamento,220
BtSMaZ+9E6NQE4i+pMrC4w==,Recoleta,4,3,124,114,225000,Departamento,225
eMRXoldMFUYMKzb3767chw==,Recoleta,4,2,153,140,340000,Departamento,340
Mzh7I2x0XsxYvag+SRo1EA==,Caballito,4,3,105,103,360000,Departamento,360
b5oEqq9fAILtXHw2Uf3fVg==,Caballito,4,1,93,82,180000,Departamento,180
49DMXsDq8ZtgKjjCfJVfMw==,Caballito,4,3,146,146,260000,Departamento,260
1L0gC9L3Uhfk82ZNbVtxuA==,Caballito,4,1,95,87,190000,Departamento,190
LwCii+xWX1ZafKUO2lxmBg==,Tribunales,4,1,89,89,119000,Departamento,119
bBtaqNAwg+ueS0HGZwcPeA==,Barrio Norte,4,2,161,145,440000,Departamento,440
XIjFePlSsEBXjiIA6yydcg==,Barrio Norte,4,2,132,121,399900,Departamento,400
otQJ1X34PLKKBIALCsH53Q==,Barrio Norte,4,1,76,76,218000,Departamento,218
Br7f2d8Bx+cdNmT4rHrt7Q==,Villa Crespo,4,3,146,146,260000,Departamento,260
BYTRlHfguPas03TzN/+8gw==,Villa Crespo,4,1,120,120,279900,Departamento,280
Y68HwAb1fZK66xmAonZGew==,Villa Urquiza,4,2,90,85,268000,Departamento,268
FeRZKdTky0qAio4zzguyKQ==,Villa Urquiza,4,3,147,106,430000,Departamento,430
omTcMVhG9itREh3gTPdu0Q==,Villa Urquiza,4,3,125,100,350000,Departamento,350
wQYrJ89D0IZCr+pYc+4sgw==,Villa Pueyrredón,5,3,200,140,270000,PH,270
bekFhPYgy7at012QBCv3sQ==,Villa Ortuzar,5,3,247,200,450000,Casa,450
NbJ4lUcfF74mfIYV64ItJA==,Palermo,5,3,200,200,660000,Departamento,660
DgYQFYEgwrPCMXwFcNDFiw==,Belgrano,5,2,200,180,890000,Departamento,890
PAa3dlEUS3kP/TDqyKLklQ==,Belgrano,5,3,457,370,980000,Departamento,980
7xWRnGWkHsEZ4t3xbBirMQ==,Belgrano,5,5,235,235,1280000,Departamento,1280
dd2b05/ZdptjPLRKIKckUg==,Barrio Norte,5,1,148,140,348000,Departamento,348
GZbY6gjlzssfJo4SmQK6XA==,Constitución,6,2,141,130,135000,PH,135
52QY5r0f2GmhWTBXVhRNLw==,Villa Urquiza,6,2,215,160,360000,PH,360
2a8h5R5bYMXJVCUdwnHisA==,Retiro,6,4,300,300,1000000,Departamento,1000
e/E4PMXnuA9AWV2MNheQDQ==,Palermo,6,2,310,310,1500000,Departamento,1500
YnfEXGjFmDyzsxve6oyZbg==,Belgrano,6,3,310,310,950000,Departamento,950
3A9DvfY34VIBpSgcxjs+2w==,San Cristobal,8,1,294,285,400000,Casa,400
iyti5beYLqYCABd3tChaqA==,Boedo,1,1,42,29,78000,Departamento,78
m48GUbKCyZQKlCtsZBwz7w==,Flores,1,1,40,36,65000,Departamento,65
uJ6/r4GWH1JR1Cmh9Vmyhg==,Nuñez,1,1,34,31,90000,Departamento,90
NJJk4IgC2Oq55r0FHZuOHw==,Nuñez,1,1,38,33,90000,Departamento,90
uRJAZNkuN8LN8XdZuOtPsQ==,Nuñez,1,1,38,33,83600,Departamento,84
eVU9yBemY5jIz2rPYP8mZQ==,Nuñez,1,1,41,36,129000,Departamento,129
/WTTkIj/ty09lb3qMLb9Rg==,Nuñez,1,1,35,32,73500,Departamento,74
BJ7mVf9oxXHCZmoHkkIC+A==,Almagro,1,1,36,31,88440,Departamento,88
Yo3eCRWvaMrAyatfLtr0xQ==,Almagro,1,1,36,33,75000,Departamento,75
2BFzvZQJoXC6yt1waQhPmA==,Almagro,1,1,45,42,89000,Departamento,89
b7Rs0tlrbMu+Q8kT7XbvEg==,Almagro,1,1,21,21,41000,Departamento,41
pbEo1K6MPi1PgYyWRGKDwA==,Almagro,1,1,35,35,79000,Departamento,79
ohhyTjAcKqrzh24e9pd3kw==,Almagro,1,1,38,35,95000,Departamento,95
4qaTXcYF8T2ZZOIC35Fkig==,Almagro,1,1,35,30,75700,Departamento,76
qdbF8/UcnIiiuY02JVIwAQ==,Almagro,1,1,38,35,98000,Departamento,98
+Yj/FGl5xZrmdsuPjDsvGw==,Palermo,1,1,38,33,115000,Departamento,115
UztAPWNeJJydhF79ei8FUQ==,Palermo,1,1,43,39,116000,Departamento,116
amhoYVnzUG/2Pcb58bQuDA==,Palermo,1,1,31,27,89000,Departamento,89
5RB2ujYVSWkQmhsvXwTXjg==,Palermo,1,1,32,28,119000,Departamento,119
y5sxDrX7WE9LvXMrW/kUhg==,Palermo,1,1,41,32,114500,Departamento,114
KMZZoKTLT7rdti+xNfCH6A==,Palermo,1,1,38,38,94500,Departamento,94
NNY+/+BfY4W5iI7VQmzk6g==,Palermo,1,1,39,36,90000,Departamento,90
Zd+2WXxWI/33j9MVEL8Sdg==,Palermo,1,1,38,38,95000,Departamento,95
tTQgplGKlhjxfI/HAgbQvw==,Palermo,1,1,37,33,116000,Departamento,116
J9kP+9/OqPbhdtnsf2mDeA==,Palermo,1,1,40,36,110000,Departamento,110
ILg6IgkDQVG/shLxtmaMUg==,Palermo,1,1,42,33,66000,Departamento,66
iRKiiC7/WfHNiO/FTrXGBA==,Palermo,1,1,26,24,83000,Departamento,83
jp878nHO/SOozR51DXv6Bg==,Palermo,1,1,38,38,89500,Departamento,90
buLCq6YIJOR0+46aHisRVg==,Palermo,1,1,43,39,115600,Departamento,116
Vwn9GFcmzrrsWlGu6Q2PrA==,Belgrano,1,1,32,28,118000,Departamento,118
A2QQ4INv/D5L1xIwJbQ7FA==,Belgrano,1,1,39,39,85000,Departamento,85
DLk3NX7VuKA5jgwNakevMQ==,Belgrano,1,1,41,35,115000,Departamento,115
bM2BCU+n11gtr6momtlNXg==,Belgrano,1,1,35,30,125000,Departamento,125
in3HAZXmqkzhq/uap+x0+g==,Belgrano,1,1,33,33,75000,Departamento,75
Bqmx/YwPnsTFzgzyUM8RzA==,Belgrano,1,1,30,30,105000,Departamento,105
bTVM7JFtV57RBuykjJvqgQ==,Floresta,1,1,42,39,80000,Departamento,80
5PUWMc3Qc3oKnnwIGzyDpQ==,Floresta,1,1,33,30,59000,Departamento,59
+cJLzSqzIcq7EYeAYUH7FA==,Floresta,1,1,35,35,59900,Departamento,60
BQqPnPDZMtNypzBNXRYF5w==,Floresta,1,1,35,32,59900,Departamento,60
oejC3vq4htKea/um9Nl/WQ==,Paternal,1,1,32,32,61000,Departamento,61
X8UN4ep5sOCmTiYk6NfOug==,Paternal,1,1,38,34,120000,Departamento,120
Xhic4NH6f9NSrZE8iMc9lQ==,Recoleta,1,1,41,41,180000,Departamento,180
1TKM2hhlLBkyrjOt7JsZbQ==,Recoleta,1,1,30,25,85000,Departamento,85
xUkrM4W5+t8nwM7qz+PKHg==,Recoleta,1,1,30,30,71000,Departamento,71
jHmq+rTlBMwj916R0nKbCw==,Balvanera,1,1,26,25,37000,Departamento,37
7buZricde8sYgMJZAwYWxg==,Balvanera,1,1,33,31,74900,Departamento,75
Hw8G6FRlZp3155OCOY/93Q==,Balvanera,1,1,22,22,53000,Departamento,53
aPAOMrnlSMfMgckYEMfIjw==,Balvanera,1,1,33,31,75000,Departamento,75
+F4HrDvAPWZg4Bpibeao7A==,Balvanera,1,1,53,50,130000,Departamento,130
6NNLpAPXKx9GwOMySna3pg==,Caballito,1,1,24,24,56400,Departamento,56
Dc/G9aDddf2KzrAiGN+2mQ==,Caballito,1,1,33,30,59900,Departamento,60
35CWTHF3qqwTlQ8CzTy0UQ==,Caballito,1,1,45,35,78000,Departamento,78
cBmIlZCz1YQGYAFfufxJlw==,Caballito,1,1,23,23,47000,Departamento,47
kAzwN2853RqENniafgE1gg==,Caballito,1,1,46,46,99000,Departamento,99
pXEiioTU5FJItnBeEoANvQ==,Caballito,1,1,37,33,75000,Departamento,75
yQQFdrrUjzdCaUKI8IY/vQ==,Caballito,1,1,41,37,99000,Departamento,99
o6ZMCIsSNsKDnPSe5pVTKg==,Caballito,1,1,28,27,55000,Departamento,55
ssHfE1SxsSQZVJTuSKcqaA==,Chacarita,1,1,34,30,68000,Departamento,68
0KWtnhjmR0f/fAyN56hwjw==,Monserrat,1,1,37,34,80000,Departamento,80
wGvsPwXhTfeYRHpmso1EFw==,San Telmo,1,1,33,33,98000,Departamento,98
vNi4UduD9tAbwIxC06B/+Q==,San Telmo,1,1,29,25,44000,Departamento,44
nz8yJuWlF11WRE1t1zNulg==,Tribunales,1,1,23,23,57000,Departamento,57
Qz97M9JH/SIA4zp52es5vg==,Barrio Norte,1,1,31,31,68000,Departamento,68
cqlIPHxCkPXlU10JGajo9g==,Barrio Norte,1,1,26,26,60000,Departamento,60
4UfKm1K+vJ8h8Am6OyCfUg==,Barrio Norte,1,1,23,23,54900,Departamento,55
EvbQyPURdf663cy/vIwxkA==,Villa Crespo,1,1,35,33,85000,Departamento,85
Pl578oGUHPoIQeru2Q2IXQ==,Villa Crespo,1,1,30,27,97000,Departamento,97
Jpg2nZVRfta/fljaf+pung==,Villa Crespo,1,1,40,32,85000,Departamento,85
2mzbnZIado38/kltCE1iZg==,Villa Crespo,1,1,35,33,85000,Departamento,85
XcT9mC9LWKYWJLox7rOv0w==,Villa Devoto,1,1,42,39,80000,Departamento,80
v/RIR7MD/pd8TS8+bj5ecw==,San Cristobal,1,1,25,25,39900,Departamento,40
0Sr4KfS5bAugKyZrUv5rug==,Villa Urquiza,1,1,22,22,49800,Departamento,50
g88WoARCKxsG0ZqJTragCw==,Villa Urquiza,1,1,33,31,102500,Departamento,102
GhVjMuzwE4/gZF7vzIL1yw==,Villa Urquiza,1,1,40,28,75000,Departamento,75
a0yDJ4ZAfOGCh/w7M+duTQ==,Villa Urquiza,1,1,67,29,90000,Departamento,90
efMwWQTO+0Ujh9uz+xjNFg==,Velez Sarsfield,1,1,35,35,59900,Departamento,60
JQByA4zL4Zrdp8PKEnvPlQ==,Parque Chacabuco,1,1,30,30,59500,Departamento,60
QdXh6x0Ru5bP1TOwwebcqA==,Villa del Parque,1,1,34,32,71500,Departamento,72
gWc5VatD0Bc87nrhgx0u7g==,Villa del Parque,1,1,37,32,60000,Departamento,60
61sQSfqLH0DwcQQEOCG9NQ==,Villa del Parque,1,1,42,42,72000,Departamento,72
5ECHC3JinslZfdDzXX6cjQ==,Villa del Parque,1,1,34,32,55000,Departamento,55
jnHGLIGsBOvZQYbnPJXcBw==,Palermo,2,1,65,37,110000,PH,110
G1duce2gIRVcTgLiSao20Q==,Belgrano,2,1,52,45,125000,PH,125
lKS9htC6uDILGJ2CS9OjVQ==,Recoleta,2,1,46,46,112000,PH,112
dwHHrzaT2PHPE2CH9wUX7g==,Saavedra,2,1,57,50,114900,PH,115
BqU+Enk5xqPx5HiP2bK/Ng==,Mataderos,2,1,52,48,83000,PH,83
xSvLtuUW2T2n0fka6mDhyQ==,Villa Devoto,2,1,54,50,107000,PH,107
eXxPmd3fEr1zKP1sLJCtow==,Villa Urquiza,2,1,90,90,165000,PH,165
QXr4CWMTqdD3Uu2TtCmQpQ==,Villa del Parque,2,1,61,51,90000,PH,90
gle48EgbFeXPcPVcg0Nprw==,Villa General Mitre,2,1,105,89,117000,PH,117
TQXonvZv3waPfwKGM/XOuA==,Boedo,2,1,54,40,98000,Departamento,98
Q7T2ho3TqTglCtYaFs8HAw==,Boedo,2,1,64,64,115000,Departamento,115
w+tZSbQLA+EKTFT5f/o3fQ==,Flores,2,2,52,50,150000,Departamento,150
MmUsDPvsAfReiD80Ss6F9Q==,Flores,2,1,42,42,59000,Departamento,59
UCFNcPDcDQ9H+vYyalZU1g==,Flores,2,1,46,46,74000,Departamento,74
aKTN6jk6D86NASn5+0XS8w==,Flores,2,1,51,44,75000,Departamento,75
w9OcKRzdNS1FL+3+O3GLxA==,Flores,2,1,52,43,95000,Departamento,95
BIG61uwROzfqg2CdFcipJg==,Flores,2,1,103,50,139000,Departamento,139
oHz28fS2ruNKgeM2bWNX4A==,Flores,2,1,39,39,68000,Departamento,68
JHMhehqBpSz+sltnzg2a4Q==,Flores,2,1,42,42,59000,Departamento,59
Nrvh0D+OUZrAuzlUQXZqCw==,Nuñez,2,1,62,53,167000,Departamento,167
KDglLxhg/f3vi76T8946xA==,Nuñez,2,1,43,43,79000,Departamento,79
Yyu/cBkr1WcqZ3H7G17fDg==,Nuñez,2,2,104,64,348000,Departamento,348
s6dYF0O20qHqKpwzT6AxXw==,Nuñez,2,1,75,53,183000,Departamento,183
+682Nz302gtsqOrqRT9F7A==,Nuñez,2,1,42,39,92000,Departamento,92
rcn21y4hKmwcmkP2Q6Q03g==,Nuñez,2,1,53,46,165000,Departamento,165
JQMsjDiI5JjvI7WSouBOiA==,Nuñez,2,1,57,54,180000,Departamento,180
/7g9yJYnRyDw9QhZeVOLWw==,Nuñez,2,1,42,39,95000,Departamento,95
XRp0X5bCKJ/OtPjm+ZshpA==,Nuñez,2,1,53,48,131400,Departamento,131
5kFR2/dPuAIK8tdLxWI38g==,Nuñez,2,1,69,61,195000,Departamento,195
fIYiewTG/o35Hffgx6gTVw==,Nuñez,2,1,58,44,129500,Departamento,130
5sD7ptcn+7O5jHCTkZ4hSg==,Retiro,2,1,41,38,110000,Departamento,110
MitoiLrmXgREqX8KBlB3kA==,Retiro,2,1,34,34,49500,Departamento,50
n3ZWskIkBvATvwGURYS4Jw==,Retiro,2,1,46,38,78000,Departamento,78
HkMC+rHvoR24NkvZbWnTag==,Retiro,2,1,32,32,65000,Departamento,65
5svYIBAfVEQIxiNhD9/70g==,Almagro,2,1,53,47,80000,Departamento,80
IirrKHFJzugyQmz6b2o9Jg==,Almagro,2,1,35,31,59900,Departamento,60
vgIBWZd29/Phd1mjDP8a1g==,Almagro,2,1,40,37,75000,Departamento,75
KnzZ907uPtuOc//1oWD8+Q==,Almagro,2,1,55,42,68800,Departamento,69
tk6V041PiCUs21U1JBLuoA==,Coghlan,2,1,90,90,167000,Departamento,167
xZZH6+FgfEJuz8t7pjzabA==,Palermo,2,1,53,49,139500,Departamento,140
92s2Z2/fF1rfv+BQBi8Umw==,Palermo,2,1,51,40,158000,Departamento,158
MO2s1AUHWzCD4ug0SCc0uw==,Palermo,2,1,72,41,123000,Departamento,123
RaHGwz9iuUvWVIbNVsgtrQ==,Palermo,2,2,74,74,380000,Departamento,380
0tHqnZJb/aSA8G4umPJJEg==,Palermo,2,1,44,44,85000,Departamento,85
qCOaxrN5UguGV4MY1AosPw==,Palermo,2,1,44,40,108000,Departamento,108
Nsk0dYRIsIBro4dicMeqcA==,Palermo,2,1,53,48,139900,Departamento,140
eUBVcp5sC/UGU9NXR4+AaA==,Palermo,2,1,80,33,130000,Departamento,130
hE9eCkQ7YQk5GTUJi/N5gQ==,Palermo,2,1,68,68,177000,Departamento,177
RBQkmQeu0Rx66DYD3YIZyQ==,Palermo,2,2,50,48,102000,Departamento,102
WDNVfl48otlxDrsy7X7Sgw==,Palermo,2,1,52,42,115000,Departamento,115
44KtexyDhoowyIX5IuL72A==,Palermo,2,1,68,68,210000,Departamento,210
DVE1Hz05I+ipXTvlCmgDmg==,Palermo,2,1,60,53,230000,Departamento,230
hKn3aV3aTnJftOLsogjYNQ==,Palermo,2,1,45,42,105000,Departamento,105
5hqL/RNIQYo8Q/Z/dpe24Q==,Palermo,2,2,120,90,600000,Departamento,600
mwxEEdwOsOGAZw1RpLUQmA==,Palermo,2,1,56,46,110000,Departamento,110
6xnjfr8VDiDUyNy7DHl1EQ==,Palermo,2,1,35,35,69000,Departamento,69
xmmGdatqUwNk9LTHbLTv+Q==,Palermo,2,1,45,42,130000,Departamento,130
UqWGfS9LSyyGmyeQNJz1zA==,Palermo,2,1,43,40,139000,Departamento,139
63UHSbudxdekewJHcy4J9w==,Palermo,2,1,50,40,168000,Departamento,168
LnguInd9GD3AMNqsQFWxKw==,Palermo,2,1,68,68,198000,Departamento,198
Gnm35nR+bl8M56AkkSxDow==,Palermo,2,1,50,46,155000,Departamento,155
sS8uvNgwgV3G35voCYXlpQ==,Palermo,2,1,34,32,69000,Departamento,69
VqXcCmhO+uNcdp0MAZnF0w==,Palermo,2,1,57,51,185000,Departamento,185
lq1tx0Glr2XB7uIoHdCLYw==,Palermo,2,1,64,64,156000,Departamento,156
pdBFzyrHA7oWZcMqrjsYvg==,Palermo,2,1,54,51,145000,Departamento,145
mXEYyQ5pAuqyeB1yZJexzA==,Barracas,2,1,57,52,160000,Departamento,160
iiy1AqE4WmlLLRnFECGIKg==,Barracas,2,1,49,42,90000,Departamento,90
jVLOCHPqg6iS5E1kP9ntEw==,Belgrano,2,1,42,42,79000,Departamento,79
aoAJjgeJX6vtQz5eH8I68g==,Belgrano,2,1,47,40,105000,Departamento,105
sjEkbBojGO3j38a9Hu9RGg==,Belgrano,2,1,47,42,105000,Departamento,105
M8m75dwXwCEBPI0fWRtEAw==,Belgrano,2,1,90,90,195000,Departamento,195
EZkr9dhw2vGbCy5B1VAM5g==,Belgrano,2,1,43,43,72000,Departamento,72
WjVg5Rh4IQ1hy/0omAIQMA==,Belgrano,2,1,67,67,273000,Departamento,273
qWYIZ/brDIVOYG4UTNjVLA==,Belgrano,2,1,33,29,68000,Departamento,68
rLaf9XGWTjbQUbS9QxXOSA==,Belgrano,2,1,35,35,75000,Departamento,75
N7b3qJFd1Acoz18E/a27LQ==,Belgrano,2,1,51,45,120000,Departamento,120
rGF0o8e4cKTSk0vN8pNgmg==,Belgrano,2,1,44,38,94000,Departamento,94
59m08E6wmR1y9ITjD8yfmw==,Congreso,2,1,37,37,59000,Departamento,59
iCrJbO2sb3JIJ9SF/pZiTQ==,Paternal,2,1,32,32,70000,Departamento,70
Q+X9M3hNhORqMuWxfVjWXQ==,Recoleta,2,1,48,46,115000,Departamento,115
jQfqdAQG7/ZDXSPiG9gsRA==,Recoleta,2,1,64,56,175000,Departamento,175
9h9YePKJ91Nka9ma0zd1JA==,Recoleta,2,1,76,55,310000,Departamento,310
QNeVuZ1pLMggq+BCxQVICQ==,Recoleta,2,1,54,44,124000,Departamento,124
E411giqqC/dUmkyqYw3W9Q==,Recoleta,2,1,45,45,105000,Departamento,105
F8lPW8HPQhXPl7OCkxg8iw==,Recoleta,2,1,47,43,172000,Departamento,172
OYvXnsSMic55u/HiCBheIQ==,Recoleta,2,1,60,49,218000,Departamento,218
t1+n1033N2FSAxtE/PKWjw==,Recoleta,2,1,46,39,165000,Departamento,165
dJlXiMD5SjrtabJ+42ie6w==,Recoleta,2,1,45,45,145000,Departamento,145
XoN/MKOZM7f4Ck0BLwLLJw==,Recoleta,2,1,36,36,109000,Departamento,109
B5/YmE0c8YmH5BbmgIxomw==,Recoleta,2,1,43,40,81000,Departamento,81
c0oFNrrBl4dffN7F7+BUyQ==,Saavedra,2,1,44,44,75000,Departamento,75
J7GlZneggIATNf28k5jZxA==,Saavedra,2,1,40,37,109000,Departamento,109
NILp/lNA3/EX/IAucUo4jQ==,Balvanera,2,1,36,36,57000,Departamento,57
FMAYrv0drDZs2BsA6lTfyA==,Balvanera,2,1,25,25,53000,Departamento,53
IqtycI2OdzgVQITAk3+Q2Q==,Balvanera,2,1,34,33,50000,Departamento,50
HEhTlRMBd8zoSAsPi6PCkw==,Balvanera,2,1,36,36,52000,Departamento,52
HI70RPPjzF4aSopOKA3dDg==,Caballito,2,1,46,36,68000,Departamento,68
Dj9cuT8iJQXHTruEWLiPJQ==,Caballito,2,1,41,36,92000,Departamento,92
VRdIBrbbDpH+cr4OEEAIzQ==,Caballito,2,1,42,35,59000,Departamento,59
18K6jRyPUy+eHchZxWWc4A==,Caballito,2,1,28,28,52900,Departamento,53
NUWzIGDGP4tiNPRnCeyVUw==,Caballito,2,1,38,38,64000,Departamento,64
rJGJ0F2U7yT3jOO1ZlhWQA==,Caballito,2,1,60,42,99000,Departamento,99
6QVS0Lzq14HclrVc6Rp0Ow==,Caballito,2,1,43,41,69000,Departamento,69
ChPVq2biFo2N6JoJiJoUYw==,Caballito,2,1,36,34,85000,Departamento,85
4L5BtZm5U8M/VwNmvOVD5w==,Caballito,2,1,36,36,85000,Departamento,85
YGIVPXbEa8ZwYo5wUA+aWw==,Caballito,2,1,34,34,73000,Departamento,73
aeF7it1bUWbkxj8WOov0ZA==,Caballito,2,1,55,48,109000,Departamento,109
OZjIyZeUYB/2FIOM2c+0tA==,Caballito,2,1,56,50,135000,Departamento,135
+Hzjg9oq9iuNFApWR84pFw==,Chacarita,2,1,60,38,115000,Departamento,115
CGmIWdgUixV8Out60tmFHQ==,Mataderos,2,1,55,50,87000,Departamento,87
EbbIOMf6Vuncvw+X9TIL1Q==,Monserrat,2,1,41,38,70000,Departamento,70
FZrxzkbtbWev4wgx+HwwOA==,Monserrat,2,1,35,35,49000,Departamento,49
kkUXJ6eeRRo8xFOT1cYuig==,Monserrat,2,1,43,43,107200,Departamento,107
ef2GWVgAc+4Il30MDIH8kw==,San Telmo,2,1,45,40,129000,Departamento,129
o8odb07HhSnH7aopiXLGsQ==,Tribunales,2,1,44,44,69000,Departamento,69
sJiVwoZ5FgnE+P259rRw8w==,Villa Luro,2,1,35,29,55000,Departamento,55
T6sKzbLfoid8padQ+wG5fw==,Villa Luro,2,1,40,38,66000,Departamento,66
l9Ziiqq7KFU8SNQM0ONn7A==,Barrio Norte,2,1,30,30,78000,Departamento,78
9uTwNQpU2Ada2vdERrjktg==,Barrio Norte,2,1,32,32,65000,Departamento,65
xjwARd+zRzvkxswlJgbebQ==,Barrio Norte,2,1,30,30,37900,Departamento,38
bgQZtwZNzTz1YIOmjPDK0g==,Barrio Norte,2,1,48,48,101000,Departamento,101
KwF7Sk3BW6h0bFIB8rGNgg==,Barrio Norte,2,1,45,42,109000,Departamento,109
NsI2HrwHLV1a8UErLUCwhw==,San Nicolás,2,1,37,37,59000,Departamento,59
N5uI96Zn+x7N/G4pJ4p7AQ==,San Nicolás,2,1,30,30,60000,Departamento,60
laHwzmM3FPju+QvVj/K/pg==,Villa Crespo,2,1,69,64,149000,Departamento,149
OLVM42AyFVf79pD8U07PEA==,Villa Crespo,2,1,54,36,110000,Departamento,110
iSU71I/rOEj5oBQQnDaevw==,Villa Crespo,2,1,51,51,119000,Departamento,119
ahUHQhMZJ8OvVpCx+MmZ4A==,Villa Crespo,2,1,43,38,89000,Departamento,89
gLqlJy0O2sLkCuCGR4ytnA==,Villa Devoto,2,1,51,51,88900,Departamento,89
h5fwZdkFaTO07Zrs02cTWQ==,Villa Devoto,2,1,46,44,92000,Departamento,92
IU05KjMoQBC/JrDHW6H5iA==,Constitución,2,1,38,38,35000,Departamento,35
J+igiPJNRnOA6NFtEhFNeg==,Puerto Madero,2,1,48,44,215000,Departamento,215
Sx21rhESkuszCY8nP//A9A==,San Cristobal,2,1,68,51,94900,Departamento,95
I9ShDupJV/dtTbWRchctfA==,San Cristobal,2,1,33,33,53500,Departamento,54
dSHgdac8d4I058W2y0ZfkQ==,San Cristobal,2,1,52,48,79000,Departamento,79
Zj1Uliq+B76j37NpzJnrNw==,Villa Urquiza,2,1,48,39,105000,Departamento,105
3dan9kYbwYWicTyvyc2tGw==,Villa Urquiza,2,1,37,33,99000,Departamento,99
kv+LkLUQ7Oxkp6J1e3+wBw==,Villa Urquiza,2,1,48,39,105000,Departamento,105
SIOU5P66fdOlHy7n7kULQA==,Villa Urquiza,2,1,45,45,120000,Departamento,120
im9PP1QAr14KMq6qZMI1rA==,Parque Chacabuco,2,1,47,42,115000,Departamento,115
7iFJmVY6WTaNXePnc3L3ug==,Parque Patricios,2,1,39,39,65000,Departamento,65
mYr31aD385A5yhKGp140zA==,Villa Pueyrredón,2,1,57,57,98000,Departamento,98
fwF3AWW3rILAtQDFeeXWaQ==,Villa General Mitre,2,1,44,40,70500,Departamento,70
trkdO+p4QPezjX2ptGMMRw==,Nuñez,3,1,44,44,84500,PH,84
a2lFsETHS3582e5ci4VJOQ==,Almagro,3,1,85,65,134000,PH,134
crEM6cjzMOCWPgc6e3hGtw==,Floresta,3,2,94,74,126000,PH,126
BmtqlqS1Pz0dxdB9FwvIbg==,Saavedra,3,1,189,82,185000,PH,185
eHIocf6GTlFJNl6g/s+MtA==,Caballito,3,3,150,120,330000,PH,330
LvHYG8d6nKudPuWuqBVTNA==,Versalles,3,1,123,60,130000,PH,130
uIwnFHm1Un3GM9EasJtvGA==,Villa Luro,3,2,76,76,119000,PH,119
NRUciVZ2VSV9LOy4y5rOaA==,Villa Real,3,2,90,87,145000,PH,145
wABZMrGvItjw7rygCUF4mA==,Barrio Norte,3,1,120,100,260000,PH,260
Xed5Y9h8tGd9Pr1wsOZwDg==,Villa Devoto,3,1,94,78,95000,PH,95
YkxdEk6gT86RG6s0yGFeFw==,Villa Devoto,3,1,66,66,118000,PH,118
p7Fkk4rUR4k4YOVjzlFYVA==,Villa Devoto,3,1,100,100,195000,PH,195
jr1HHbfUIjcUZtIVLMmszQ==,Villa Urquiza,3,1,60,60,130000,PH,130
WiwmLHiDnsygIGNFzIGFHA==,Villa del Parque,3,1,49,44,95000,PH,95
jjceeGG4NlKbPvjPtEFq1g==,Villa del Parque,3,1,49,44,95000,PH,95
tQIBHomTc/oEHWttekBLxg==,Villa del Parque,3,1,145,65,125000,PH,125
w/w7jNekxRkgsg3kpv8wyw==,Villa Pueyrredón,3,1,67,65,148000,PH,148
IMyDWoA5SvaSi1kJ0iGpTg==,Villa Pueyrredón,3,1,174,72,169000,PH,169
Spw0WW0QfZdZaRrrCbjweA==,Villa General Mitre,3,2,140,73,160000,PH,160
qIblO4T7jHBNFR9/VY0apA==,Abasto,3,2,69,57,139000,Departamento,139
bYBlVI8HdeGd6u/ONFs/3g==,Flores,3,1,68,68,145000,Departamento,145
2/64k/0EZm+xyCotnfZOMw==,Flores,3,1,69,63,128000,Departamento,128
9PGMysoLcWPK/IQ0DY5iQA==,Flores,3,1,63,63,175000,Departamento,175
vor/li7kzDKSvUkOoSN/kw==,Flores,3,2,88,88,168000,Departamento,168
fXAvRkqE2sCPnYawvtl+hw==,Flores,3,1,54,51,108000,Departamento,108
wosQKKQ8HQ3zb4oVJdq4YQ==,Nuñez,3,1,60,60,134900,Departamento,135
u8Uf7JLDyHrVTPA2Ct8gQQ==,Nuñez,3,2,75,75,250000,Departamento,250
rBQSzIvaDPxl6aSw4SdItA==,Nuñez,3,1,53,53,120000,Departamento,120
SVUuqEQaM7k4KJqid+Uwcg==,Nuñez,3,2,93,84,300000,Departamento,300
auDrHB3gajloS/NJcv+UoA==,Retiro,3,2,93,93,295000,Departamento,295
VDJH1VHXTRRliXdZkJs1Ng==,Almagro,3,1,67,67,125000,Departamento,125
YoMBrPw8jzObPc8OC9omGQ==,Almagro,3,2,88,88,168000,Departamento,168
QRFtONiVl3wugu6QH6RvmA==,Almagro,3,2,69,57,139000,Departamento,139
QL4N5Du1UGInpxAbFzNT8g==,Almagro,3,1,56,53,105000,Departamento,105
Fz5DPXf4d6nOuFEWnb7z3w==,Almagro,3,1,49,46,87000,Departamento,87
iDXYhNDMQWHuz/pyVbKS+A==,Almagro,3,1,61,55,125000,Departamento,125
YXs0nQKPxy2/PRdcsKDzSg==,Liniers,3,1,123,84,94000,Departamento,94
aZ98dX2iWjYv15PWkAHuUg==,Palermo,3,2,115,91,485000,Departamento,485
aFAkqwy1/2Tv1DKBAHorow==,Palermo,3,1,56,50,185000,Departamento,185
ETOQAEkzDsQM04/ikdsJBQ==,Palermo,3,1,82,71,280000,Departamento,280
BxtsWyoUWdtYrWUusnV8VQ==,Palermo,3,2,115,101,466000,Departamento,466
